OVG;motief11;hfdvm2;waarde_modal_split;verplaatsingen;MeetType;DagType
71;diensten (bv. dokter, bank);metro;5,57262202446531e-05;2;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;diensten (bv. dokter, bank);niet-elektrische fiets;0,0107202874206669;225;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;diensten (bv. dokter, bank);speed pedelec;0,000518560800020537;10;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;diensten (bv. dokter, bank);taxi of vergelijkbaar;8,59459927009363e-05;2;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;diensten (bv. dokter, bank);te voet;0,0133794360414108;300;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;diensten (bv. dokter, bank);tram;0,000717740601740976;11;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;diensten (bv. dokter, bank);trein;0,000514362122083269;18;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;geen antwoord;autobestuurder;0,00082062310159932;18;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;geen antwoord;autopassagier +18;0,000283700369391713;8;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;geen antwoord;elektrische fiets;0,000251628639399189;3;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;geen antwoord;lijnbus;3,01476121604272e-05;1;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;geen antwoord;te voet;0,000451312956176884;8;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;geen antwoord;trein;1,55526971165238e-05;1;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iemand bezoeken;anders;0,000707405584770366;15;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iemand bezoeken;autobestuurder;0,0918043274814451;1803;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iemand bezoeken;autopassagier +18;0,019168796473558;370;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iemand bezoeken;autopassagier -18;0,0132895019420364;302;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iemand bezoeken;brom-/snorfiets of motor;0,000717567277074621;13;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iemand bezoeken;elektrische fiets;0,0144539618808559;313;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iemand bezoeken;elektrische step/monowheel/hoverboard;0,000398219266827805;5;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iemand bezoeken;lijnbus;0,00281691294331295;52;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iemand bezoeken;metro;0,000131546848697764;3;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iemand bezoeken;niet-elektrische fiets;0,0180416294421233;393;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iemand bezoeken;speed pedelec;0,000524666697831516;11;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iemand bezoeken;taxi of vergelijkbaar;1,6848082911442e-05;1;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iemand bezoeken;te voet;0,0221875025405365;494;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iemand bezoeken;tram;0,00178884327912942;28;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iemand bezoeken;trein;0,00241845405224497;60;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iets anders;anders;0,001018145222988;16;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iets anders;autobestuurder;0,0406767317932932;805;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iets anders;autopassagier +18;0,00985445071343581;220;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iets anders;autopassagier -18;0,00483166955507367;126;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iets anders;brom-/snorfiets of motor;4,53118484144511e-05;1;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iets anders;elektrische fiets;0,0058921886830016;117;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iets anders;elektrische step/monowheel/hoverboard;0,000203268519168627;3;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iets anders;lijnbus;0,0044413749866682;97;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iets anders;metro;0,000130298610526193;2;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iets anders;niet-elektrische fiets;0,0094040022404429;198;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iets anders;speed pedelec;0,000863852394692033;16;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iets anders;taxi of vergelijkbaar;0,000137883075594754;4;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iets anders;te voet;0,0177431333361764;384;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iets anders;tram;0,000724447037921695;15;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iets anders;trein;0,00562721602475773;127;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iets/iemand wegbrengen/afhalen;anders;0,000974671404433194;19;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iets/iemand wegbrengen/afhalen;autobestuurder;0,208371558333992;4337;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iets/iemand wegbrengen/afhalen;autopassagier +18;0,0151617149532952;336;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iets/iemand wegbrengen/afhalen;autopassagier -18;0,0074895112594611;193;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iets/iemand wegbrengen/afhalen;brom-/snorfiets of motor;0,00109185670520077;15;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iets/iemand wegbrengen/afhalen;elektrische fiets;0,0209164633128254;466;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iets/iemand wegbrengen/afhalen;elektrische step/monowheel/hoverboard;0,00011239974821363;2;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iets/iemand wegbrengen/afhalen;lijnbus;0,00192945283985274;33;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iets/iemand wegbrengen/afhalen;niet-elektrische fiets;0,0205524384037703;420;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iets/iemand wegbrengen/afhalen;speed pedelec;0,000447413650998145;14;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iets/iemand wegbrengen/afhalen;taxi of vergelijkbaar;0,000124350732775842;3;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iets/iemand wegbrengen/afhalen;te voet;0,0334176342374436;694;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iets/iemand wegbrengen/afhalen;tram;0,000731112626952526;6;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;iets/iemand wegbrengen/afhalen;trein;0,000770052571241508;21;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;onderwijs volgen;anders;0,0020976263098224;49;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;onderwijs volgen;autobestuurder;0,010951887286068;233;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;onderwijs volgen;autopassagier +18;0,00462842343960729;79;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;onderwijs volgen;autopassagier -18;0,043093366608965;1076;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;onderwijs volgen;brom-/snorfiets of motor;0,00137696909449752;35;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;onderwijs volgen;elektrische fiets;0,00929068267922148;206;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;onderwijs volgen;elektrische step/monowheel/hoverboard;0,000523052385628097;9;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;onderwijs volgen;lijnbus;0,025203263956832;558;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;onderwijs volgen;metro;0,000663594603490586;10;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;onderwijs volgen;niet-elektrische fiets;0,0705592457882614;1617;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;onderwijs volgen;speed pedelec;0,00049048919820016;10;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;onderwijs volgen;taxi of vergelijkbaar;0,000107676345238453;2;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;onderwijs volgen;te voet;0,0352741049701852;806;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;onderwijs volgen;tram;0,00394167626705812;62;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;onderwijs volgen;trein;0,0120526681524738;274;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;ontspanning, sport, cultuur;anders;0,00209830312588195;42;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;ontspanning, sport, cultuur;autobestuurder;0,0935778918599292;2007;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;ontspanning, sport, cultuur;autopassagier +18;0,0314991751615149;655;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;ontspanning, sport, cultuur;autopassagier -18;0,0380409465304893;935;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;ontspanning, sport, cultuur;brom-/snorfiets of motor;0,000798882216363773;17;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;ontspanning, sport, cultuur;elektrische fiets;0,0181338856788027;421;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;ontspanning, sport, cultuur;elektrische step/monowheel/hoverboard;0,000395355649182191;9;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;ontspanning, sport, cultuur;lijnbus;0,00516146647064132;110;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;ontspanning, sport, cultuur;metro;0,000223670141270468;8;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;ontspanning, sport, cultuur;niet-elektrische fiets;0,043521722520124;911;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;ontspanning, sport, cultuur;speed pedelec;0,00137282566960538;27;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;ontspanning, sport, cultuur;taxi of vergelijkbaar;0,000760661113440111;10;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;ontspanning, sport, cultuur;te voet;0,0421739999812076;965;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;ontspanning, sport, cultuur;tram;0,00342911676594211;52;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;ontspanning, sport, cultuur;trein;0,0051930533136692;104;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;wandelen, rondrijden, joggen;anders;0,000332295359397374;13;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;wandelen, rondrijden, joggen;autobestuurder;0,0104470146831863;242;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;wandelen, rondrijden, joggen;autopassagier +18;0,00342722300076953;65;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;wandelen, rondrijden, joggen;autopassagier -18;0,000814704808565762;20;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;wandelen, rondrijden, joggen;brom-/snorfiets of motor;0,000201769384512314;3;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;wandelen, rondrijden, joggen;elektrische fiets;0,00376669177456414;88;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;wandelen, rondrijden, joggen;lijnbus;0,000427214035883166;9;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;wandelen, rondrijden, joggen;metro;0,00017817083955949;2;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;wandelen, rondrijden, joggen;niet-elektrische fiets;0,00658210252769854;154;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;wandelen, rondrijden, joggen;speed pedelec;0,000339622024075962;2;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;wandelen, rondrijden, joggen;te voet;0,0661571350399471;1449;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;wandelen, rondrijden, joggen;tram;0,000716763568305307;11;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;wandelen, rondrijden, joggen;trein;0,000314490284678437;8;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;werken;anders;0,00710309184027508;73;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;werken;autobestuurder;0,323945313791294;6093;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;werken;autopassagier +18;0,0134270807594322;234;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;werken;autopassagier -18;0,000785068000255721;15;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;werken;brom-/snorfiets of motor;0,00506511314509193;60;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;werken;elektrische fiets;0,0575142707256347;1145;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;werken;elektrische step/monowheel/hoverboard;0,00268875008733642;33;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;werken;lijnbus;0,0105434009813709;132;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;werken;metro;0,00066759690628049;13;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;werken;niet-elektrische fiets;0,0520011682421917;983;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;werken;speed pedelec;0,0101932493046116;194;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;werken;taxi of vergelijkbaar;0,000245550711149064;2;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;werken;te voet;0,0225569453753306;479;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;werken;tram;0,00212601948543685;29;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;werken;trein;0,0242108085518492;578;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;winkelen, boodschappen doen;anders;0,00243238827267942;34;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;winkelen, boodschappen doen;autobestuurder;0,207053359652368;4435;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;winkelen, boodschappen doen;autopassagier +18;0,0362438960869106;700;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;winkelen, boodschappen doen;autopassagier -18;0,0124079857850392;316;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;winkelen, boodschappen doen;brom-/snorfiets of motor;0,000581126037735614;12;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;winkelen, boodschappen doen;elektrische fiets;0,0325962376468383;742;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;winkelen, boodschappen doen;elektrische step/monowheel/hoverboard;0,000387630244484088;7;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;winkelen, boodschappen doen;lijnbus;0,00606503473452208;105;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;winkelen, boodschappen doen;metro;7,31516137633837e-05;2;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;winkelen, boodschappen doen;niet-elektrische fiets;0,0363748444600886;794;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;winkelen, boodschappen doen;speed pedelec;0,00213900339116299;39;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;winkelen, boodschappen doen;taxi of vergelijkbaar;0,000369083975208527;4;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;winkelen, boodschappen doen;te voet;0,0760386491373129;1610;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;winkelen, boodschappen doen;tram;0,00281199826466645;43;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;winkelen, boodschappen doen;trein;0,00217949581012311;51;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;zakelijke verplaatsing;anders;0,00471085215436277;65;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;zakelijke verplaatsing;autobestuurder;0,0452059607071645;1023;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;zakelijke verplaatsing;autopassagier +18;0,00440165614906654;98;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;zakelijke verplaatsing;autopassagier -18;0,000534549683825166;9;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;zakelijke verplaatsing;brom-/snorfiets of motor;0,000230292131681126;3;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;zakelijke verplaatsing;elektrische fiets;0,00722702143555868;142;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;zakelijke verplaatsing;elektrische step/monowheel/hoverboard;5,45946045028812e-05;2;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;zakelijke verplaatsing;lijnbus;0,00046326551083492;9;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;zakelijke verplaatsing;metro;0,00014021032644418;4;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;zakelijke verplaatsing;niet-elektrische fiets;0,00522782469549187;101;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;zakelijke verplaatsing;speed pedelec;0,00254709030854265;18;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;zakelijke verplaatsing;taxi of vergelijkbaar;0,000143766467856214;2;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;zakelijke verplaatsing;te voet;0,00305491452903446;81;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;zakelijke verplaatsing;tram;0,000304351158666606;7;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;zakelijke verplaatsing;trein;0,00133059035711984;40;in aantal verplaatsingen per dag;werkdag (excl. feestdagen)
71;diensten (bv. dokter, bank);anders;4,5375976617727e-05;1;in aantal km per dag;weekend & feestdagen
71;diensten (bv. dokter, bank);autobestuurder;0,0623858850883582;149;in aantal km per dag;weekend & feestdagen
71;diensten (bv. dokter, bank);autopassagier +18;0,0523240640673405;62;in aantal km per dag;weekend & feestdagen
71;diensten (bv. dokter, bank);autopassagier -18;0,00286337906574225;9;in aantal km per dag;weekend & feestdagen
71;diensten (bv. dokter, bank);elektrische fiets;0,00270356175812524;29;in aantal km per dag;weekend & feestdagen
71;diensten (bv. dokter, bank);elektrische step/monowheel/hoverboard;3,87397547245577e-05;2;in aantal km per dag;weekend & feestdagen
71;diensten (bv. dokter, bank);lijnbus;0,0019050177506588;1;in aantal km per dag;weekend & feestdagen
71;diensten (bv. dokter, bank);niet-elektrische fiets;0,00286202141534697;27;in aantal km per dag;weekend & feestdagen
71;diensten (bv. dokter, bank);speed pedelec;0,00369624009767014;2;in aantal km per dag;weekend & feestdagen
71;diensten (bv. dokter, bank);te voet;0,00259836560507174;71;in aantal km per dag;weekend & feestdagen
71;diensten (bv. dokter, bank);tram;0,000107512923051826;1;in aantal km per dag;weekend & feestdagen
71;diensten (bv. dokter, bank);trein;0,000686585230509893;1;in aantal km per dag;weekend & feestdagen
71;geen antwoord;autobestuurder;0,000856442845526415;2;in aantal km per dag;weekend & feestdagen
71;geen antwoord;elektrische step/monowheel/hoverboard;4,3446185725938e-05;1;in aantal km per dag;weekend & feestdagen
71;geen antwoord;niet-elektrische fiets;0,000776736724369432;3;in aantal km per dag;weekend & feestdagen
71;geen antwoord;te voet;0,000346997114046095;7;in aantal km per dag;weekend & feestdagen
71;iemand bezoeken;anders;0,000667614598845526;3;in aantal km per dag;weekend & feestdagen
71;iemand bezoeken;autobestuurder;0,879758410461536;1295;in aantal km per dag;weekend & feestdagen
71;iemand bezoeken;autopassagier +18;0,481176119478877;571;in aantal km per dag;weekend & feestdagen
71;iemand bezoeken;autopassagier -18;0,165814313155283;322;in aantal km per dag;weekend & feestdagen
71;iemand bezoeken;brom-/snorfiets of motor;0,00645900285061028;10;in aantal km per dag;weekend & feestdagen
71;iemand bezoeken;elektrische fiets;0,0477283745007146;163;in aantal km per dag;weekend & feestdagen
71;iemand bezoeken;elektrische step/monowheel/hoverboard;0,000315531496632785;1;in aantal km per dag;weekend & feestdagen
71;iemand bezoeken;lijnbus;0,0157048840890292;25;in aantal km per dag;weekend & feestdagen
71;iemand bezoeken;niet-elektrische fiets;0,0348978022609749;256;in aantal km per dag;weekend & feestdagen
71;iemand bezoeken;speed pedelec;0,00056868545689547;3;in aantal km per dag;weekend & feestdagen
71;iemand bezoeken;taxi of vergelijkbaar;0,000468364572618898;3;in aantal km per dag;weekend & feestdagen
71;iemand bezoeken;te voet;0,0101394523585542;298;in aantal km per dag;weekend & feestdagen
71;iemand bezoeken;tram;0,00736857345061313;14;in aantal km per dag;weekend & feestdagen
71;iemand bezoeken;trein;0,0695426266790062;33;in aantal km per dag;weekend & feestdagen
71;iets anders;anders;0,0304539705400929;7;in aantal km per dag;weekend & feestdagen
71;iets anders;autobestuurder;0,311395069062055;287;in aantal km per dag;weekend & feestdagen
71;iets anders;autopassagier +18;0,26299207309704;153;in aantal km per dag;weekend & feestdagen
71;iets anders;autopassagier -18;0,0681686276211173;71;in aantal km per dag;weekend & feestdagen
71;iets anders;brom-/snorfiets of motor;0,000278066395950977;1;in aantal km per dag;weekend & feestdagen
71;iets anders;elektrische fiets;0,00711575867237002;43;in aantal km per dag;weekend & feestdagen
71;iets anders;lijnbus;0,0124322763099676;19;in aantal km per dag;weekend & feestdagen
71;iets anders;niet-elektrische fiets;0,0137839014902991;59;in aantal km per dag;weekend & feestdagen
71;iets anders;speed pedelec;0,00130654899171791;3;in aantal km per dag;weekend & feestdagen
71;iets anders;te voet;0,00512416459505517;136;in aantal km per dag;weekend & feestdagen
71;iets anders;tram;0,00112876796509809;8;in aantal km per dag;weekend & feestdagen
71;iets anders;trein;0,12724230339592;39;in aantal km per dag;weekend & feestdagen
71;iets/iemand wegbrengen/afhalen;anders;0,000271285399307734;2;in aantal km per dag;weekend & feestdagen
71;iets/iemand wegbrengen/afhalen;autobestuurder;0,782496528130797;1259;in aantal km per dag;weekend & feestdagen
71;iets/iemand wegbrengen/afhalen;autopassagier +18;0,123687256872606;204;in aantal km per dag;weekend & feestdagen
71;iets/iemand wegbrengen/afhalen;autopassagier -18;0,052757380863979;103;in aantal km per dag;weekend & feestdagen
71;iets/iemand wegbrengen/afhalen;brom-/snorfiets of motor;0,000921384207158405;3;in aantal km per dag;weekend & feestdagen
71;iets/iemand wegbrengen/afhalen;elektrische fiets;0,00891767438604802;67;in aantal km per dag;weekend & feestdagen
71;iets/iemand wegbrengen/afhalen;lijnbus;0,00954968908139875;10;in aantal km per dag;weekend & feestdagen
71;iets/iemand wegbrengen/afhalen;niet-elektrische fiets;0,00716617420391852;59;in aantal km per dag;weekend & feestdagen
71;iets/iemand wegbrengen/afhalen;speed pedelec;0,000123877817172795;3;in aantal km per dag;weekend & feestdagen
71;iets/iemand wegbrengen/afhalen;te voet;0,00321053518590706;112;in aantal km per dag;weekend & feestdagen
71;iets/iemand wegbrengen/afhalen;tram;0,00157270980566361;3;in aantal km per dag;weekend & feestdagen
71;iets/iemand wegbrengen/afhalen;trein;0,0115022273879701;4;in aantal km per dag;weekend & feestdagen
71;onderwijs volgen;anders;0,000316389579123269;3;in aantal km per dag;weekend & feestdagen
71;onderwijs volgen;autobestuurder;0,0227138331238968;24;in aantal km per dag;weekend & feestdagen
71;onderwijs volgen;autopassagier +18;0,00803153919538211;5;in aantal km per dag;weekend & feestdagen
71;onderwijs volgen;autopassagier -18;0,00558200895389635;22;in aantal km per dag;weekend & feestdagen
71;onderwijs volgen;elektrische fiets;0,00157339559227841;9;in aantal km per dag;weekend & feestdagen
71;onderwijs volgen;elektrische step/monowheel/hoverboard;7,00077995231522e-05;2;in aantal km per dag;weekend & feestdagen
71;onderwijs volgen;lijnbus;0,00426685021283306;8;in aantal km per dag;weekend & feestdagen
71;onderwijs volgen;niet-elektrische fiets;0,00265290995192621;23;in aantal km per dag;weekend & feestdagen
71;onderwijs volgen;speed pedelec;0,000373024013050571;2;in aantal km per dag;weekend & feestdagen
