OVG;motief11;hfdvm2;waarde_modal_split;verplaatsingen;MeetType;DagType
71;onderwijs volgen;te voet;0,000455319260933618;9;in aantal km per dag;weekend & feestdagen
71;onderwijs volgen;tram;0,00314472490676371;4;in aantal km per dag;weekend & feestdagen
71;onderwijs volgen;trein;0,00710998666031706;5;in aantal km per dag;weekend & feestdagen
71;ontspanning, sport, cultuur;anders;0,0237396007051131;21;in aantal km per dag;weekend & feestdagen
71;ontspanning, sport, cultuur;autobestuurder;1,06490930409144;1326;in aantal km per dag;weekend & feestdagen
71;ontspanning, sport, cultuur;autopassagier +18;0,611293687900039;690;in aantal km per dag;weekend & feestdagen
71;ontspanning, sport, cultuur;autopassagier -18;0,499224131630106;654;in aantal km per dag;weekend & feestdagen
71;ontspanning, sport, cultuur;brom-/snorfiets of motor;0,0122110058635044;14;in aantal km per dag;weekend & feestdagen
71;ontspanning, sport, cultuur;elektrische fiets;0,0608537168919505;239;in aantal km per dag;weekend & feestdagen
71;ontspanning, sport, cultuur;elektrische step/monowheel/hoverboard;0,0017889231171958;6;in aantal km per dag;weekend & feestdagen
71;ontspanning, sport, cultuur;lijnbus;0,0350476376247869;61;in aantal km per dag;weekend & feestdagen
71;ontspanning, sport, cultuur;metro;0,000548228541315514;2;in aantal km per dag;weekend & feestdagen
71;ontspanning, sport, cultuur;niet-elektrische fiets;0,120001768361191;548;in aantal km per dag;weekend & feestdagen
71;ontspanning, sport, cultuur;speed pedelec;0,00200749970444221;10;in aantal km per dag;weekend & feestdagen
71;ontspanning, sport, cultuur;taxi of vergelijkbaar;0,00258404074848371;10;in aantal km per dag;weekend & feestdagen
71;ontspanning, sport, cultuur;te voet;0,0359194290420536;629;in aantal km per dag;weekend & feestdagen
71;ontspanning, sport, cultuur;tram;0,0173323492004572;42;in aantal km per dag;weekend & feestdagen
71;ontspanning, sport, cultuur;trein;0,139508247805136;72;in aantal km per dag;weekend & feestdagen
71;wandelen, rondrijden, joggen;anders;0,00378376699081859;13;in aantal km per dag;weekend & feestdagen
71;wandelen, rondrijden, joggen;autobestuurder;0,198147982511622;236;in aantal km per dag;weekend & feestdagen
71;wandelen, rondrijden, joggen;autopassagier +18;0,132916813152533;128;in aantal km per dag;weekend & feestdagen
71;wandelen, rondrijden, joggen;autopassagier -18;0,0284787145146693;46;in aantal km per dag;weekend & feestdagen
71;wandelen, rondrijden, joggen;brom-/snorfiets of motor;0,0026783495856862;1;in aantal km per dag;weekend & feestdagen
71;wandelen, rondrijden, joggen;elektrische fiets;0,0410907702613707;77;in aantal km per dag;weekend & feestdagen
71;wandelen, rondrijden, joggen;elektrische step/monowheel/hoverboard;0,000240177306646589;1;in aantal km per dag;weekend & feestdagen
71;wandelen, rondrijden, joggen;lijnbus;0,00284411524326766;6;in aantal km per dag;weekend & feestdagen
71;wandelen, rondrijden, joggen;metro;0,00104796009687539;3;in aantal km per dag;weekend & feestdagen
71;wandelen, rondrijden, joggen;niet-elektrische fiets;0,103418403238285;125;in aantal km per dag;weekend & feestdagen
71;wandelen, rondrijden, joggen;speed pedelec;0,00319439954682729;4;in aantal km per dag;weekend & feestdagen
71;wandelen, rondrijden, joggen;te voet;0,1177021901372;831;in aantal km per dag;weekend & feestdagen
71;wandelen, rondrijden, joggen;tram;0,00184712216249634;7;in aantal km per dag;weekend & feestdagen
71;wandelen, rondrijden, joggen;trein;0,0284783788489145;7;in aantal km per dag;weekend & feestdagen
71;werken;anders;0,000269355254749655;4;in aantal km per dag;weekend & feestdagen
71;werken;autobestuurder;0,394731888902381;489;in aantal km per dag;weekend & feestdagen
71;werken;autopassagier +18;0,0402363933956456;43;in aantal km per dag;weekend & feestdagen
71;werken;autopassagier -18;0,00366297745121513;9;in aantal km per dag;weekend & feestdagen
71;werken;brom-/snorfiets of motor;0,00537392653421592;5;in aantal km per dag;weekend & feestdagen
71;werken;elektrische fiets;0,0136998203956331;65;in aantal km per dag;weekend & feestdagen
71;werken;elektrische step/monowheel/hoverboard;0,00320385097924457;8;in aantal km per dag;weekend & feestdagen
71;werken;lijnbus;0,00733547297124775;12;in aantal km per dag;weekend & feestdagen
71;werken;metro;0,000262964749654913;1;in aantal km per dag;weekend & feestdagen
71;werken;niet-elektrische fiets;0,0186232831623709;77;in aantal km per dag;weekend & feestdagen
71;werken;speed pedelec;0,00427771696344167;4;in aantal km per dag;weekend & feestdagen
71;werken;taxi of vergelijkbaar;0,000829888082569959;2;in aantal km per dag;weekend & feestdagen
71;werken;te voet;0,00227798078933367;54;in aantal km per dag;weekend & feestdagen
71;werken;tram;0,000723963162333208;2;in aantal km per dag;weekend & feestdagen
71;werken;trein;0,0499106803523947;16;in aantal km per dag;weekend & feestdagen
71;winkelen, boodschappen doen;anders;0,00363643259041285;9;in aantal km per dag;weekend & feestdagen
71;winkelen, boodschappen doen;autobestuurder;0,683100305259083;2015;in aantal km per dag;weekend & feestdagen
71;winkelen, boodschappen doen;autopassagier +18;0,251094130462698;481;in aantal km per dag;weekend & feestdagen
71;winkelen, boodschappen doen;autopassagier -18;0,0724297515944426;228;in aantal km per dag;weekend & feestdagen
71;winkelen, boodschappen doen;brom-/snorfiets of motor;0,00230309664085414;7;in aantal km per dag;weekend & feestdagen
71;winkelen, boodschappen doen;elektrische fiets;0,0401692305058346;298;in aantal km per dag;weekend & feestdagen
71;winkelen, boodschappen doen;elektrische step/monowheel/hoverboard;6,54366124566027e-05;2;in aantal km per dag;weekend & feestdagen
71;winkelen, boodschappen doen;lijnbus;0,0153510591762894;45;in aantal km per dag;weekend & feestdagen
71;winkelen, boodschappen doen;metro;0,000661795326674196;3;in aantal km per dag;weekend & feestdagen
71;winkelen, boodschappen doen;niet-elektrische fiets;0,0259334339640496;296;in aantal km per dag;weekend & feestdagen
71;winkelen, boodschappen doen;speed pedelec;0,00130358828033212;9;in aantal km per dag;weekend & feestdagen
71;winkelen, boodschappen doen;te voet;0,025108445071792;663;in aantal km per dag;weekend & feestdagen
71;winkelen, boodschappen doen;tram;0,00549314442605304;11;in aantal km per dag;weekend & feestdagen
71;winkelen, boodschappen doen;trein;0,0310049817269816;23;in aantal km per dag;weekend & feestdagen
71;zakelijke verplaatsing;anders;0,00224767865352407;7;in aantal km per dag;weekend & feestdagen
71;zakelijke verplaatsing;autobestuurder;0,0687628938248241;97;in aantal km per dag;weekend & feestdagen
71;zakelijke verplaatsing;autopassagier +18;0,014429607326276;22;in aantal km per dag;weekend & feestdagen
71;zakelijke verplaatsing;autopassagier -18;0,000467228826452503;1;in aantal km per dag;weekend & feestdagen
71;zakelijke verplaatsing;brom-/snorfiets of motor;0,00125092954013469;2;in aantal km per dag;weekend & feestdagen
71;zakelijke verplaatsing;elektrische fiets;0,00191601291228092;12;in aantal km per dag;weekend & feestdagen
71;zakelijke verplaatsing;elektrische step/monowheel/hoverboard;0,00016328732839754;2;in aantal km per dag;weekend & feestdagen
71;zakelijke verplaatsing;niet-elektrische fiets;0,000868554407788514;8;in aantal km per dag;weekend & feestdagen
71;zakelijke verplaatsing;te voet;0,000162244783121262;14;in aantal km per dag;weekend & feestdagen
71;zakelijke verplaatsing;tram;0,000564755350784289;2;in aantal km per dag;weekend & feestdagen
71;zakelijke verplaatsing;trein;0,00967502497444263;4;in aantal km per dag;weekend & feestdagen
71;diensten (bv. dokter, bank);anders;0,00367847111334755;18;in aantal km per dag;werkdag (excl. feestdagen)
71;diensten (bv. dokter, bank);autobestuurder;0,58926772356563;1481;in aantal km per dag;werkdag (excl. feestdagen)
71;diensten (bv. dokter, bank);autopassagier +18;0,15262154919845;302;in aantal km per dag;werkdag (excl. feestdagen)
71;diensten (bv. dokter, bank);autopassagier -18;0,0590042532968691;169;in aantal km per dag;werkdag (excl. feestdagen)
71;diensten (bv. dokter, bank);brom-/snorfiets of motor;0,0054205924747438;11;in aantal km per dag;werkdag (excl. feestdagen)
71;diensten (bv. dokter, bank);elektrische fiets;0,0316085861809763;216;in aantal km per dag;werkdag (excl. feestdagen)
71;diensten (bv. dokter, bank);elektrische step/monowheel/hoverboard;0,000497819691303802;2;in aantal km per dag;werkdag (excl. feestdagen)
71;diensten (bv. dokter, bank);lijnbus;0,018676973243191;53;in aantal km per dag;werkdag (excl. feestdagen)
71;diensten (bv. dokter, bank);metro;0,000236506686054294;2;in aantal km per dag;werkdag (excl. feestdagen)
71;diensten (bv. dokter, bank);niet-elektrische fiets;0,0249982661209826;225;in aantal km per dag;werkdag (excl. feestdagen)
71;diensten (bv. dokter, bank);speed pedelec;0,00187207865703769;10;in aantal km per dag;werkdag (excl. feestdagen)
71;diensten (bv. dokter, bank);taxi of vergelijkbaar;0,00311977142849793;2;in aantal km per dag;werkdag (excl. feestdagen)
71;diensten (bv. dokter, bank);te voet;0,00779624087373188;300;in aantal km per dag;werkdag (excl. feestdagen)
71;diensten (bv. dokter, bank);tram;0,00439773316006232;11;in aantal km per dag;werkdag (excl. feestdagen)
71;diensten (bv. dokter, bank);trein;0,0167080941954708;18;in aantal km per dag;werkdag (excl. feestdagen)
71;geen antwoord;autobestuurder;0,0165172329416656;18;in aantal km per dag;werkdag (excl. feestdagen)
71;geen antwoord;autopassagier +18;0,00245394564911114;8;in aantal km per dag;werkdag (excl. feestdagen)
71;geen antwoord;elektrische fiets;0,000942450955159577;3;in aantal km per dag;werkdag (excl. feestdagen)
71;geen antwoord;lijnbus;0,000364373284602836;1;in aantal km per dag;werkdag (excl. feestdagen)
71;geen antwoord;te voet;0,00064572616391057;8;in aantal km per dag;werkdag (excl. feestdagen)
71;geen antwoord;trein;0,00015037973296524;1;in aantal km per dag;werkdag (excl. feestdagen)
71;iemand bezoeken;anders;0,00545165599214665;15;in aantal km per dag;werkdag (excl. feestdagen)
71;iemand bezoeken;autobestuurder;1,06171465591305;1803;in aantal km per dag;werkdag (excl. feestdagen)
71;iemand bezoeken;autopassagier +18;0,199433222646848;370;in aantal km per dag;werkdag (excl. feestdagen)
71;iemand bezoeken;autopassagier -18;0,127648204672397;302;in aantal km per dag;werkdag (excl. feestdagen)
71;iemand bezoeken;brom-/snorfiets of motor;0,00701709577911909;13;in aantal km per dag;werkdag (excl. feestdagen)
71;iemand bezoeken;elektrische fiets;0,0481550760497428;313;in aantal km per dag;werkdag (excl. feestdagen)
71;iemand bezoeken;elektrische step/monowheel/hoverboard;0,000842204632463295;5;in aantal km per dag;werkdag (excl. feestdagen)
71;iemand bezoeken;lijnbus;0,0315860181350742;52;in aantal km per dag;werkdag (excl. feestdagen)
71;iemand bezoeken;metro;0,000328303918028193;3;in aantal km per dag;werkdag (excl. feestdagen)
71;iemand bezoeken;niet-elektrische fiets;0,0455139809514446;393;in aantal km per dag;werkdag (excl. feestdagen)
71;iemand bezoeken;speed pedelec;0,00249254692360815;11;in aantal km per dag;werkdag (excl. feestdagen)
71;iemand bezoeken;taxi of vergelijkbaar;0,000119463576391852;1;in aantal km per dag;werkdag (excl. feestdagen)
71;iemand bezoeken;te voet;0,0132722151805391;494;in aantal km per dag;werkdag (excl. feestdagen)
71;iemand bezoeken;tram;0,010867834240174;28;in aantal km per dag;werkdag (excl. feestdagen)
71;iemand bezoeken;trein;0,11952474426158;60;in aantal km per dag;werkdag (excl. feestdagen)
71;iets anders;anders;0,0140071505751454;16;in aantal km per dag;werkdag (excl. feestdagen)
71;iets anders;autobestuurder;0,635998520285801;805;in aantal km per dag;werkdag (excl. feestdagen)
71;iets anders;autopassagier +18;0,156423839805139;220;in aantal km per dag;werkdag (excl. feestdagen)
71;iets anders;autopassagier -18;0,0437849955684102;126;in aantal km per dag;werkdag (excl. feestdagen)
71;iets anders;brom-/snorfiets of motor;7,30203858284185e-05;1;in aantal km per dag;werkdag (excl. feestdagen)
71;iets anders;elektrische fiets;0,0244199462977601;117;in aantal km per dag;werkdag (excl. feestdagen)
71;iets anders;elektrische step/monowheel/hoverboard;0,00102076824743799;3;in aantal km per dag;werkdag (excl. feestdagen)
71;iets anders;lijnbus;0,0462968624127486;97;in aantal km per dag;werkdag (excl. feestdagen)
71;iets anders;metro;0,0016819173289798;2;in aantal km per dag;werkdag (excl. feestdagen)
71;iets anders;niet-elektrische fiets;0,0303912643967514;198;in aantal km per dag;werkdag (excl. feestdagen)
71;iets anders;speed pedelec;0,00780452994727904;16;in aantal km per dag;werkdag (excl. feestdagen)
71;iets anders;taxi of vergelijkbaar;0,00243692022721379;4;in aantal km per dag;werkdag (excl. feestdagen)
71;iets anders;te voet;0,0124924820837175;384;in aantal km per dag;werkdag (excl. feestdagen)
71;iets anders;tram;0,00398744788872715;15;in aantal km per dag;werkdag (excl. feestdagen)
71;iets anders;trein;0,223397388873317;127;in aantal km per dag;werkdag (excl. feestdagen)
71;iets/iemand wegbrengen/afhalen;anders;0,0291620542779981;19;in aantal km per dag;werkdag (excl. feestdagen)
71;iets/iemand wegbrengen/afhalen;autobestuurder;1,49218423949898;4337;in aantal km per dag;werkdag (excl. feestdagen)
71;iets/iemand wegbrengen/afhalen;autopassagier +18;0,128036117913298;336;in aantal km per dag;werkdag (excl. feestdagen)
71;iets/iemand wegbrengen/afhalen;autopassagier -18;0,0457062475368542;193;in aantal km per dag;werkdag (excl. feestdagen)
71;iets/iemand wegbrengen/afhalen;brom-/snorfiets of motor;0,00402872753376835;15;in aantal km per dag;werkdag (excl. feestdagen)
71;iets/iemand wegbrengen/afhalen;elektrische fiets;0,0478605354848806;466;in aantal km per dag;werkdag (excl. feestdagen)
71;iets/iemand wegbrengen/afhalen;elektrische step/monowheel/hoverboard;0,000453842936947338;2;in aantal km per dag;werkdag (excl. feestdagen)
71;iets/iemand wegbrengen/afhalen;lijnbus;0,011889468552273;33;in aantal km per dag;werkdag (excl. feestdagen)
71;iets/iemand wegbrengen/afhalen;niet-elektrische fiets;0,0335177220090479;420;in aantal km per dag;werkdag (excl. feestdagen)
71;iets/iemand wegbrengen/afhalen;speed pedelec;0,00161484081341866;14;in aantal km per dag;werkdag (excl. feestdagen)
71;iets/iemand wegbrengen/afhalen;taxi of vergelijkbaar;0,000550675234985569;3;in aantal km per dag;werkdag (excl. feestdagen)
71;iets/iemand wegbrengen/afhalen;te voet;0,0182772393301226;694;in aantal km per dag;werkdag (excl. feestdagen)
71;iets/iemand wegbrengen/afhalen;tram;0,00240013033248128;6;in aantal km per dag;werkdag (excl. feestdagen)
71;iets/iemand wegbrengen/afhalen;trein;0,029669551782247;21;in aantal km per dag;werkdag (excl. feestdagen)
71;onderwijs volgen;anders;0,0095943644582068;49;in aantal km per dag;werkdag (excl. feestdagen)
71;onderwijs volgen;autobestuurder;0,186078995077734;233;in aantal km per dag;werkdag (excl. feestdagen)
71;onderwijs volgen;autopassagier +18;0,0297266851934266;79;in aantal km per dag;werkdag (excl. feestdagen)
71;onderwijs volgen;autopassagier -18;0,195250289247057;1076;in aantal km per dag;werkdag (excl. feestdagen)
71;onderwijs volgen;brom-/snorfiets of motor;0,00918827223903878;35;in aantal km per dag;werkdag (excl. feestdagen)
71;onderwijs volgen;elektrische fiets;0,0386360530739145;206;in aantal km per dag;werkdag (excl. feestdagen)
71;onderwijs volgen;elektrische step/monowheel/hoverboard;0,00183604709002384;9;in aantal km per dag;werkdag (excl. feestdagen)
71;onderwijs volgen;lijnbus;0,237131285582895;558;in aantal km per dag;werkdag (excl. feestdagen)
71;onderwijs volgen;metro;0,00793448115412607;10;in aantal km per dag;werkdag (excl. feestdagen)
71;onderwijs volgen;niet-elektrische fiets;0,180744417229102;1617;in aantal km per dag;werkdag (excl. feestdagen)
71;onderwijs volgen;speed pedelec;0,00226718957990547;10;in aantal km per dag;werkdag (excl. feestdagen)
71;onderwijs volgen;taxi of vergelijkbaar;0,000260281864976785;2;in aantal km per dag;werkdag (excl. feestdagen)
71;onderwijs volgen;te voet;0,0246981183563832;806;in aantal km per dag;werkdag (excl. feestdagen)
71;onderwijs volgen;tram;0,0192896699017512;62;in aantal km per dag;werkdag (excl. feestdagen)
71;onderwijs volgen;trein;0,327268922768969;274;in aantal km per dag;werkdag (excl. feestdagen)
71;ontspanning, sport, cultuur;anders;0,0153214984263525;42;in aantal km per dag;werkdag (excl. feestdagen)
71;ontspanning, sport, cultuur;autobestuurder;0,997204745396879;2007;in aantal km per dag;werkdag (excl. feestdagen)
71;ontspanning, sport, cultuur;autopassagier +18;0,412875030733988;655;in aantal km per dag;werkdag (excl. feestdagen)
71;ontspanning, sport, cultuur;autopassagier -18;0,294155629958898;935;in aantal km per dag;werkdag (excl. feestdagen)
71;ontspanning, sport, cultuur;brom-/snorfiets of motor;0,00467047145357845;17;in aantal km per dag;werkdag (excl. feestdagen)
71;ontspanning, sport, cultuur;elektrische fiets;0,0657155418914817;421;in aantal km per dag;werkdag (excl. feestdagen)
71;ontspanning, sport, cultuur;elektrische step/monowheel/hoverboard;0,000542199929987033;9;in aantal km per dag;werkdag (excl. feestdagen)
71;ontspanning, sport, cultuur;lijnbus;0,0528635218651339;110;in aantal km per dag;werkdag (excl. feestdagen)
71;ontspanning, sport, cultuur;metro;0,00159223630276906;8;in aantal km per dag;werkdag (excl. feestdagen)
71;ontspanning, sport, cultuur;niet-elektrische fiets;0,119866126513181;911;in aantal km per dag;werkdag (excl. feestdagen)
71;ontspanning, sport, cultuur;speed pedelec;0,00619620185626804;27;in aantal km per dag;werkdag (excl. feestdagen)
71;ontspanning, sport, cultuur;taxi of vergelijkbaar;0,0240120771526519;10;in aantal km per dag;werkdag (excl. feestdagen)
71;ontspanning, sport, cultuur;te voet;0,0368286890129025;965;in aantal km per dag;werkdag (excl. feestdagen)
71;ontspanning, sport, cultuur;tram;0,0164594218792657;52;in aantal km per dag;werkdag (excl. feestdagen)
71;ontspanning, sport, cultuur;trein;0,224522593097049;104;in aantal km per dag;werkdag (excl. feestdagen)
71;wandelen, rondrijden, joggen;anders;0,00177711045852679;13;in aantal km per dag;werkdag (excl. feestdagen)
71;wandelen, rondrijden, joggen;autobestuurder;0,116414166998747;242;in aantal km per dag;werkdag (excl. feestdagen)
71;wandelen, rondrijden, joggen;autopassagier +18;0,0951725598860606;65;in aantal km per dag;werkdag (excl. feestdagen)
71;wandelen, rondrijden, joggen;autopassagier -18;0,00439045071895972;20;in aantal km per dag;werkdag (excl. feestdagen)
71;wandelen, rondrijden, joggen;brom-/snorfiets of motor;0,00557069382544861;3;in aantal km per dag;werkdag (excl. feestdagen)
71;wandelen, rondrijden, joggen;elektrische fiets;0,0462359956957293;88;in aantal km per dag;werkdag (excl. feestdagen)
71;wandelen, rondrijden, joggen;lijnbus;0,00484729355470783;9;in aantal km per dag;werkdag (excl. feestdagen)
71;wandelen, rondrijden, joggen;metro;0,00146791967675994;2;in aantal km per dag;werkdag (excl. feestdagen)
71;wandelen, rondrijden, joggen;niet-elektrische fiets;0,0786791482113532;154;in aantal km per dag;werkdag (excl. feestdagen)
71;wandelen, rondrijden, joggen;speed pedelec;0,00143730309117413;2;in aantal km per dag;werkdag (excl. feestdagen)
71;wandelen, rondrijden, joggen;te voet;0,150302573894033;1449;in aantal km per dag;werkdag (excl. feestdagen)
71;wandelen, rondrijden, joggen;tram;0,0034983065043;11;in aantal km per dag;werkdag (excl. feestdagen)
71;wandelen, rondrijden, joggen;trein;0,0214611733817752;8;in aantal km per dag;werkdag (excl. feestdagen)
71;werken;anders;0,146475428494907;73;in aantal km per dag;werkdag (excl. feestdagen)
71;werken;autobestuurder;5,48153313235812;6093;in aantal km per dag;werkdag (excl. feestdagen)
71;werken;autopassagier +18;0,205899267011309;234;in aantal km per dag;werkdag (excl. feestdagen)
71;werken;autopassagier -18;0,0131452100955285;15;in aantal km per dag;werkdag (excl. feestdagen)
71;werken;brom-/snorfiets of motor;0,0561547326153093;60;in aantal km per dag;werkdag (excl. feestdagen)
71;werken;elektrische fiets;0,306072620801003;1145;in aantal km per dag;werkdag (excl. feestdagen)
71;werken;elektrische step/monowheel/hoverboard;0,0084666483510018;33;in aantal km per dag;werkdag (excl. feestdagen)
71;werken;lijnbus;0,12910141834651;132;in aantal km per dag;werkdag (excl. feestdagen)
71;werken;metro;0,00444769106186054;13;in aantal km per dag;werkdag (excl. feestdagen)
71;werken;niet-elektrische fiets;0,236702179387873;983;in aantal km per dag;werkdag (excl. feestdagen)
71;werken;speed pedelec;0,13801547619529;194;in aantal km per dag;werkdag (excl. feestdagen)
71;werken;taxi of vergelijkbaar;0,00449127246314469;2;in aantal km per dag;werkdag (excl. feestdagen)
71;werken;te voet;0,0143019441290677;479;in aantal km per dag;werkdag (excl. feestdagen)
71;werken;tram;0,0144315436570727;29;in aantal km per dag;werkdag (excl. feestdagen)
71;werken;trein;0,873554028923405;578;in aantal km per dag;werkdag (excl. feestdagen)
71;winkelen, boodschappen doen;anders;0,00398076686141716;34;in aantal km per dag;werkdag (excl. feestdagen)
71;winkelen, boodschappen doen;autobestuurder;1,19099094552497;4435;in aantal km per dag;werkdag (excl. feestdagen)
71;winkelen, boodschappen doen;autopassagier +18;0,261199072764209;700;in aantal km per dag;werkdag (excl. feestdagen)
71;winkelen, boodschappen doen;autopassagier -18;0,0803150473538666;316;in aantal km per dag;werkdag (excl. feestdagen)
71;winkelen, boodschappen doen;brom-/snorfiets of motor;0,00210879871476973;12;in aantal km per dag;werkdag (excl. feestdagen)
71;winkelen, boodschappen doen;elektrische fiets;0,0785961410977302;742;in aantal km per dag;werkdag (excl. feestdagen)
71;winkelen, boodschappen doen;elektrische step/monowheel/hoverboard;0,00041046650203706;7;in aantal km per dag;werkdag (excl. feestdagen)
71;winkelen, boodschappen doen;lijnbus;0,0442547766236876;105;in aantal km per dag;werkdag (excl. feestdagen)
71;winkelen, boodschappen doen;metro;0,000328911506774167;2;in aantal km per dag;werkdag (excl. feestdagen)
71;winkelen, boodschappen doen;niet-elektrische fiets;0,0618135819920499;794;in aantal km per dag;werkdag (excl. feestdagen)
71;winkelen, boodschappen doen;speed pedelec;0,00831694390218848;39;in aantal km per dag;werkdag (excl. feestdagen)
71;winkelen, boodschappen doen;taxi of vergelijkbaar;0,000738028987783913;4;in aantal km per dag;werkdag (excl. feestdagen)
71;winkelen, boodschappen doen;te voet;0,0503306492221664;1610;in aantal km per dag;werkdag (excl. feestdagen)
71;winkelen, boodschappen doen;tram;0,0106209036516556;43;in aantal km per dag;werkdag (excl. feestdagen)
71;winkelen, boodschappen doen;trein;0,0684757087763027;51;in aantal km per dag;werkdag (excl. feestdagen)
71;zakelijke verplaatsing;anders;0,117345881513164;65;in aantal km per dag;werkdag (excl. feestdagen)
71;zakelijke verplaatsing;autobestuurder;0,859190769212474;1023;in aantal km per dag;werkdag (excl. feestdagen)
71;zakelijke verplaatsing;autopassagier +18;0,0743492029563517;98;in aantal km per dag;werkdag (excl. feestdagen)
71;zakelijke verplaatsing;autopassagier -18;0,00662534542059648;9;in aantal km per dag;werkdag (excl. feestdagen)
71;zakelijke verplaatsing;brom-/snorfiets of motor;0,0015862538306312;3;in aantal km per dag;werkdag (excl. feestdagen)
71;zakelijke verplaatsing;elektrische fiets;0,0237272599267307;142;in aantal km per dag;werkdag (excl. feestdagen)
71;zakelijke verplaatsing;elektrische step/monowheel/hoverboard;0,000175959234701134;2;in aantal km per dag;werkdag (excl. feestdagen)
71;zakelijke verplaatsing;lijnbus;0,00864362748926883;9;in aantal km per dag;werkdag (excl. feestdagen)
71;zakelijke verplaatsing;metro;0,00224104545773205;4;in aantal km per dag;werkdag (excl. feestdagen)
71;zakelijke verplaatsing;niet-elektrische fiets;0,01279244826506;101;in aantal km per dag;werkdag (excl. feestdagen)
71;zakelijke verplaatsing;speed pedelec;0,0100293998542778;18;in aantal km per dag;werkdag (excl. feestdagen)
71;zakelijke verplaatsing;taxi of vergelijkbaar;0,00423975769572092;2;in aantal km per dag;werkdag (excl. feestdagen)
71;zakelijke verplaatsing;te voet;0,00185992459332652;81;in aantal km per dag;werkdag (excl. feestdagen)
71;zakelijke verplaatsing;tram;0,00145122155037311;7;in aantal km per dag;werkdag (excl. feestdagen)
71;zakelijke verplaatsing;trein;0,0459051540256465;40;in aantal km per dag;werkdag (excl. feestdagen)
